Latitude,Longitude,label
55.621773,37.6149,0
55.582894,37.596991,11
55.826703,37.57253,3
55.642121,37.680719,0
55.694217,37.626641,6
55.613118,37.661721,0
55.616347,37.661426,0
55.641141,37.611981,0
55.65318,37.653259,0
55.590013,37.635319,0
55.601663,37.637209,0
55.640442,37.632027,0
55.700934,37.621349,6
55.683289,37.623676,6
55.650535,37.619846,0
55.66379,37.620464,0
55.636339,37.656504,0
55.637112,37.65565,0
55.640912,37.620724,0
55.597329,37.536045,11
55.552982,37.55159,11
55.631704,37.620007,0
55.763277,37.561687,6
55.899072,37.586755,3
55.889257,37.586943,3
55.890153,37.586471,3
55.76349,37.777789,8
55.762888,37.776373,8
55.676535,37.664154,0
55.69527,37.557532,6
55.693824,37.555868,6
55.634906,37.520677,11
55.665982,37.7525,0
55.604554,37.542745,11
55.844771,37.379011,7
55.700921,37.546117,6
55.670414,37.496437,1
55.670036,37.494555,1
55.798822,37.514358,3
55.991292,37.186245,5
55.621698,37.615045,0
55.841961,37.353612,7
55.642101,37.526163,11
55.643047,37.526337,11
55.749491,37.644103,4
55.484845,37.329258,9
55.484956,37.329735,9
55.488004,37.393793,9
55.666701,37.655207,0
55.727888,37.654038,4
55.750923,37.567564,6
55.839361,37.341578,7
55.684267,37.831107,8
55.690034,37.622216,6
55.487652,37.396042,9
55.614582,37.540134,11
55.731422,37.775338,8
55.742693,37.754089,4
55.600596,37.723328,0
55.693044,37.734676,4
55.696235,37.611367,6
55.778331,37.458142,7
55.780474,37.479658,3
55.83455,37.655141,10
55.691895,37.533531,6
55.705617,37.623614,6
55.751487,37.574753,6
55.904439,37.586859,3
55.776884,37.463844,7
55.778179,37.458054,7
55.583692,37.708173,0
55.636521,37.748828,0
55.704682,37.634405,6
55.606407,37.498438,11
55.602061,37.649477,0
55.499213,37.33199,9
55.566702,37.598369,11
55.765581,37.74545,4
55.614097,37.373919,1
55.769758,37.555812,6
55.788893,37.744171,4
55.686526,37.602465,6
55.639249,37.367556,1
55.700725,37.635833,6
55.703132,37.629549,6
55.794727,37.574116,6
55.60591,37.742641,0
55.809531,37.781213,8
55.810731,37.798324,8
55.700456,37.546126,6
55.715714,37.401517,1
55.688826,37.474067,1
55.702788,37.398019,1
55.703729,37.396397,1
55.642211,37.359309,1
55.74524,37.573656,6
55.661013,37.422421,1
55.628499,37.313161,9
55.633438,37.337462,9
55.600261,37.244052,9
55.610984,37.258016,9
55.661161,37.424488,1
55.810421,37.504537,3
55.810996,37.504655,3
55.886516,37.542582,3
55.878771,37.448361,7
55.772978,37.591386,6
55.769039,37.557177,6
55.864514,37.605804,10
55.863373,37.605165,10
55.813489,37.828427,8
55.841933,37.382641,7
55.775983,37.842786,8
55.562877,37.556048,11
55.890689,37.622751,10
55.70275,37.629127,6
55.977815,37.167394,5
55.84742,37.663131,10
55.615482,37.378493,1
55.615395,37.378573,1
55.876407,37.451187,7
55.601763,37.723393,0
55.619088,37.712092,0
55.621417,37.743218,0
55.878815,37.448477,7
55.671064,37.555238,6
55.800527,37.633537,10
55.800832,37.634688,10
55.869746,37.663249,10
55.821386,37.613472,10
55.778993,37.691677,4
55.787325,37.385014,7
55.735825,37.644902,4
55.780047,37.633329,4
55.579475,37.683862,0
55.991661,37.182124,5
55.883583,37.641314,10
55.541284,37.50266,11
55.879767,37.721968,10
55.805321,37.58266,3
55.813495,37.602645,10
55.77297,37.4906,3
55.508504,37.553071,11
55.473072,36.931659,2
55.785744,37.635305,10
55.778771,37.579042,6
55.650933,37.758738,0
55.747551,37.700105,4
55.870723,37.636836,10
55.867532,37.66324,10
55.865191,37.662031,10
55.778446,37.458252,7
55.774289,37.480744,3
55.85613,37.450576,7
55.825874,37.42738,7
55.464851,36.919754,2
55.907232,37.389977,7
55.822923,37.440186,7
55.832995,37.453447,7
55.831812,37.4536,7
55.805304,37.414012,7
55.807013,37.395283,7
55.86038,37.601678,10
55.88774,37.662693,10
55.856519,37.683917,10
55.777759,37.462961,7
55.787475,37.385672,7
55.840345,37.385687,7
55.756921,37.463023,1
55.756295,37.461208,1
55.770225,37.474557,1
55.772263,37.589196,6
55.801186,37.63503,10
55.788111,37.635036,10
55.7055,37.842075,8
55.654115,37.793412,8
55.648931,37.662923,0
55.645705,37.671184,0
55.642899,37.678574,0
55.630472,37.66183,0
55.655739,37.741907,0
55.753657,37.457178,1
55.753017,37.456488,1
55.753761,37.457812,1
55.684974,37.540412,6
55.725354,37.605913,6
55.686514,37.523096,6
55.723495,37.552389,6
55.667717,37.551758,6
55.908399,37.389566,7
55.733787,37.404599,1
55.811725,37.3985,7
55.786804,37.634617,10
55.786929,37.741695,4
55.709736,37.896741,8
55.734008,37.406921,1
55.734458,37.406269,1
55.750063,37.449145,1
55.574685,37.565901,11
55.898161,37.398382,7
55.89876,37.574734,3
55.58326,37.470399,11
55.73299,37.668537,4
55.78281,37.697748,4
55.782597,37.701101,4
55.898573,37.588038,3
55.765854,37.605223,6
55.726938,37.614952,6
55.768944,37.691545,4
55.769997,37.69272,4
55.664914,37.539841,6
55.664401,37.540501,6
55.812656,37.828401,8
55.759472,37.7571,8
55.764342,37.606313,6
55.765157,37.606024,6
55.764175,37.605288,6
55.765521,37.603595,6
55.727691,37.61238,6
55.766794,37.60747,6
55.760664,37.577677,6
55.767895,37.620929,6
55.796282,37.715483,4
55.741425,37.655539,4
55.74195,37.655709,4
55.601643,37.646312,0
55.602717,37.638124,0
55.815353,37.683817,10
55.815018,37.685764,10
55.757974,37.597934,6
55.746531,37.641441,4
55.69758,37.803915,8
55.746875,37.67106,4
55.730463,37.624094,6
55.74693,37.668709,4
55.772249,37.588137,6
55.766465,37.636969,4
55.765663,37.637535,4
55.777105,37.583419,6
55.776413,37.5835,6
55.773452,37.589944,6
55.699509,37.732608,4
55.62821,37.65771,0
55.622245,37.657261,0
55.750431,37.600854,6
55.750785,37.643309,4
55.750219,37.643481,4
55.704024,37.483034,1
55.639751,37.371866,1
55.748052,37.427128,1
55.747962,37.427258,1
55.701879,37.476958,1
55.705909,37.492985,1
55.706256,37.491608,1
55.706254,37.487475,1
55.709546,37.49218,1
55.749245,37.436989,1
55.61046,37.387408,1
55.606958,37.397841,1
55.643703,37.470207,1
55.604547,37.734503,0
55.708078,37.668258,4
55.613232,37.731266,0
55.603438,37.735243,0
55.977256,37.162963,5
55.838099,37.542591,3
55.841438,37.552462,3
55.84133,37.373577,7
55.890951,37.494218,3
55.515143,37.57607,11
55.785543,37.841742,8
55.678878,37.466595,1
55.739751,37.41472,1
55.887715,37.65406,10
55.888324,37.673908,10
55.827602,37.580718,3
55.811759,37.582461,3
55.813702,37.60068,10
55.805685,37.393876,7
55.829579,37.453107,7
55.584216,37.470778,11
55.581189,37.465576,11
55.553611,37.432128,11
55.751896,37.718318,4
55.647387,37.743965,0
55.706212,37.841439,8
55.644532,37.675203,0
55.588887,37.598894,11
55.473779,37.311495,9
55.472862,37.310805,9
55.46668,37.301921,9
55.610282,37.609478,0
55.810925,37.812621,8
55.768829,37.555754,6
55.663917,37.613776,0
55.710047,37.65777,4
55.792359,37.616446,10
55.870627,37.633206,10
55.868902,37.621019,10
55.821941,37.589044,3
55.845231,37.377289,7
55.855826,37.356454,7
55.77471,37.440157,7
55.77827,37.447889,7
55.885743,37.393439,7
55.439795,37.288434,9
55.430049,37.276153,9
55.676342,37.505934,1
55.581286,37.466809,11
55.805108,37.437548,7
55.759244,37.693216,4
55.571375,37.598524,11
55.58224,37.387502,9
55.581789,37.387387,9
55.579003,37.381215,9
55.763295,37.559817,6
55.64069,37.533596,11
55.637567,37.522991,11
55.711416,37.818062,8
55.656704,37.740921,0
55.654735,37.650105,0
55.613747,37.347764,9
55.454881,37.294032,9
55.739033,37.672311,4
55.770126,37.644857,4
55.770946,37.644182,4
55.719618,37.566742,6
55.721727,37.559651,6
55.747364,37.873599,8
55.723468,37.588098,6
55.858195,37.421091,7
55.793273,37.614209,10
55.770266,37.813602,8
55.810503,37.799644,8
55.719171,37.781098,8
55.506777,37.573118,11
55.502598,37.571762,11
55.496448,37.570221,11
55.496471,37.569988,11
55.492768,37.568749,11
55.493083,37.569249,11
55.656789,37.570136,6
55.606803,37.405253,1
55.701085,37.86046,8
55.751826,37.571974,6
55.498386,37.523275,11
55.601972,37.484425,11
55.706312,37.487396,1
55.70189,37.475805,1
55.709603,37.49198,1
55.714952,37.495083,1
55.714954,37.494915,1
55.72063,37.496604,1
55.723385,37.50381,1
55.79252,37.524488,3
55.796784,37.583842,6
55.853809,37.516801,3
55.819963,37.750699,4
55.720496,37.496866,1
55.723501,37.503189,1
55.643829,37.470033,1
55.657441,37.33974,1
55.61244,37.538262,11
55.8092,37.476276,3
55.64006,37.620412,0
55.663461,37.612396,0
55.701716,37.622367,6
55.725491,37.509338,6
55.75907,37.716387,4
55.780192,37.57684,6
55.733803,37.650097,4
55.773707,37.696745,4
55.690809,37.621472,6
55.588243,37.719927,0
55.759903,37.524377,6
55.756525,37.527451,6
55.75821,37.534265,6
55.76587,37.538678,6
55.775147,37.553772,6
55.775112,37.553954,6
55.803295,37.708517,4
55.781995,37.57461,6
55.551766,37.535153,11
55.688684,37.545909,6
55.687482,37.544867,6
55.663381,37.578631,6
55.791846,37.552761,3
55.795889,37.543683,3
55.536953,37.503421,11
55.801209,37.531003,3
55.798327,37.538083,3
55.803847,37.517468,3
55.801936,37.525069,3
55.752478,37.58239,6
55.879772,37.438184,7
55.871024,37.411667,7
55.881891,37.446278,7
55.749982,37.626605,6
55.897773,37.400127,7
55.633004,37.619045,0
55.864411,37.402119,7
55.884442,37.471996,3
55.888071,37.48636,3
55.887529,37.484226,3
55.823883,37.393298,7
55.823905,37.393113,7
55.73477,37.593763,6
55.733224,37.593149,6
55.73669,37.594997,6
55.76569,37.36931,7
55.752508,37.590429,6
55.753056,37.598959,6
55.7611,37.576367,6
55.772237,37.419369,7
55.65208,37.380245,1
55.795439,37.71322,4
55.868053,37.592734,3
55.820459,37.450301,7
55.631157,37.321226,9
55.627794,37.311252,9
55.625612,37.296407,9
55.625303,37.296242,9
55.622979,37.286606,9
55.623083,37.288165,9
55.622802,37.275936,9
55.73118,37.660033,4
55.622092,37.273114,9
55.604079,37.247305,9
55.617429,37.266467,9
55.779033,37.46071,7
55.730271,37.659763,4
55.731332,37.662818,4
55.609435,37.664612,0
55.601068,37.245298,9
55.61464,37.264332,9
55.604675,37.247772,9
55.596956,37.241336,9
55.597041,37.242029,9
55.592176,37.231134,9
55.593562,37.236167,9
55.589559,37.22188,9
55.589416,37.222576,9
55.587506,37.214451,9
55.58771,37.214799,9
55.583342,37.209582,9
55.700921,37.578035,6
55.624174,37.542414,11
55.748575,37.702853,4
55.66411,37.606371,6
55.621257,37.480168,11
55.583633,37.209898,9
55.57769,37.206955,9
55.579546,37.207243,9
55.615027,37.778172,0
55.742057,37.37138,1
55.725638,37.379744,1
55.725566,37.509248,6
55.729954,37.519317,6
55.72914,37.516682,6
55.731774,37.525109,6
55.635769,37.623013,0
55.604201,37.720168,0
55.732339,37.526576,6
55.734212,37.53375,6
55.734308,37.533686,6
55.71249,37.38654,1
55.713029,37.386218,1
55.572213,37.673321,0
55.572111,37.672674,0
55.573879,37.633613,0
55.575115,37.612258,11
55.866553,37.475767,3
55.599702,37.748262,0
55.599508,37.747749,0
55.817204,37.742415,4
55.5823,37.705176,0
55.622567,37.790918,0
55.62329,37.793059,0
55.920119,37.540333,3
55.587446,37.676127,0
55.605588,37.720388,0
55.708068,37.835557,8
55.702958,37.602659,6
55.702867,37.602584,6
55.705789,37.592386,6
55.705691,37.592297,6
55.590348,37.726587,0
55.902706,37.614639,10
55.792658,37.375141,7
55.744985,37.812969,8
55.80241,37.526353,3
55.629321,37.706493,0
55.711307,37.586637,6
55.63625,37.740032,0
55.57056,37.199182,9
55.570955,37.199542,9
55.600495,37.321451,9
55.98382,37.147401,5
55.969915,37.155811,5
55.837192,37.504066,3
55.769267,37.473834,1
55.788115,37.486038,3
55.776791,37.469025,7
55.673359,37.488091,1
55.677311,37.506913,1
55.600335,37.321543,9
55.710873,37.622248,6
55.711563,37.818458,8
55.705249,37.766053,8
55.771199,37.818381,8
55.772119,37.821276,8
55.793246,37.617275,10
55.76405,37.56071,6
55.805641,37.510848,3
55.234696,37.031713,2
55.767461,37.79922,8
55.677758,37.663136,0
55.777715,37.721488,4
55.672469,37.447825,1
55.799171,37.584192,6
55.875096,37.527266,3
55.749898,37.632525,6
55.643618,37.656152,0
55.710192,37.507425,1
55.680163,37.849778,8
55.706969,37.620872,6
55.775284,37.714456,4
55.747915,37.640877,4
55.766278,37.536711,6
55.784475,37.567825,6
55.631452,37.440332,1
55.784389,37.596172,6
55.630138,37.751967,0
55.670712,37.451155,1
55.982104,37.176975,5
55.770121,37.646557,4
55.769501,37.647139,4
55.747177,37.640818,4
55.74734,37.639818,4
55.741935,37.616213,6
55.675445,37.485489,1
55.671121,37.495837,1
55.785463,37.5665,6
55.588893,37.721772,0
55.7765,37.681226,4
55.792703,37.624797,10
55.625681,37.439513,1
55.63377,37.520363,11
55.845972,37.567253,3
55.537934,37.461618,11
55.893522,37.673211,10
55.739158,37.531966,6
55.817948,37.457505,7
55.7836,37.665594,4
55.705602,37.49797,1
55.8185,37.838274,8
55.709358,37.828633,8
55.674693,37.42305,1
55.900964,37.516442,3
55.663944,37.60955,6
55.757226,37.745491,4
55.660476,37.57518,6
55.800947,37.742911,4
55.701696,37.667178,4
55.72053,37.572795,6
55.659671,37.434434,1
55.856217,37.396521,7
55.543889,37.584886,11
55.687901,37.414331,1
55.721721,37.43949,1
55.614983,37.61127,0
55.61565,37.611989,0
55.652208,37.535504,11
55.594214,37.672812,0
55.725803,37.839653,8
55.771312,37.747668,4
55.801538,37.748365,4
55.803574,37.757582,8
55.810144,37.80035,8
55.660693,37.421985,1
55.653805,37.3909,1
55.674539,37.501993,1
55.672498,37.499054,1
55.585737,37.263876,9
55.585525,37.26394,9
55.668468,37.516105,1
55.66575,37.512055,1
55.653315,37.490133,1
55.651105,37.48547,1
55.648022,37.478681,1
55.645904,37.474045,1
55.714201,37.388857,1
55.713796,37.388714,1
55.739379,37.433083,1
55.710316,37.421721,1
55.709679,37.422018,1
56.012025,37.191694,5
55.965767,37.185121,5
55.986257,37.181336,5
55.986581,37.182048,5
55.808874,37.494561,3
55.831247,37.572749,3
55.794336,37.544651,3
55.789199,37.556263,6
55.797405,37.537676,3
55.868481,37.461487,7
55.865072,37.463269,7
55.86968,37.505673,3
55.761672,37.523228,6
55.935489,37.54664,3
55.908744,37.544064,3
55.938887,37.545235,3
55.943585,37.543345,3
55.912497,37.544254,3
55.928983,37.547192,3
55.910252,37.543604,3
55.938859,37.54457,3
55.942886,37.543068,3
55.837405,37.659422,10
55.894806,37.686736,10
55.813696,37.471931,7
55.815785,37.464918,7
55.814087,37.471551,7
55.80357,37.426244,7
55.804301,37.430452,7
55.502943,37.268934,9
55.63579,37.349098,9
55.60386,37.335242,9
55.60729,37.348379,9
55.560095,37.161599,9
55.641052,37.456318,1
55.731738,37.492599,1
55.72103,37.700062,4
55.618716,37.33992,9
55.616459,37.343989,9
55.532763,37.226241,9
55.747646,37.611812,6
55.723408,37.603054,6
55.738055,37.649306,4
55.732433,37.603383,6
55.738601,37.660732,4
55.790271,37.59027,6
55.769289,37.612392,6
55.745521,37.612955,6
55.669705,37.62846,0
55.669657,37.628015,0
55.666531,37.629119,0
55.651522,37.656242,0
55.662874,37.627536,0
55.663426,37.630323,0
55.663192,37.623442,0
55.597506,37.743296,0
55.589275,37.722647,0
55.573078,37.648668,0
55.663472,37.615665,0
55.567475,37.6012,11
55.704114,37.597628,6
55.704164,37.597724,6
55.807049,37.408831,7
55.713746,37.809537,8
55.685113,37.521294,6
55.684812,37.520847,6
55.655438,37.478341,1
55.745979,37.636643,4
55.602021,37.725651,0
55.691883,37.560563,6
55.671264,37.836825,8
55.705298,37.767837,8
55.659731,37.735387,0
55.841991,37.373335,7
55.681374,37.514639,1
55.681118,37.514169,1
55.695167,37.538368,6
55.657974,37.501048,1
55.66721,37.51502,1
55.664096,37.510399,1
55.649912,37.483789,1
55.660577,37.505161,1
55.69329,37.554068,6
55.706445,37.561836,6
55.771932,37.819297,8
55.761158,37.765781,8
55.725892,37.379571,1
55.63984,37.461062,1
55.768298,37.369684,7
55.671587,37.492399,1
55.647149,37.367313,1
55.704083,37.495284,1
55.671777,37.454535,1
55.706368,37.421232,1
55.980609,37.184067,5
55.980943,37.183057,5
55.884462,37.672524,10
55.238352,37.041285,2
55.798417,37.584054,6
55.87604,37.493563,3
55.82103,37.525608,3
55.759597,37.75924,8
55.889731,37.67414,10
55.792626,37.60308,6
55.909249,37.536477,3
55.909806,37.535704,3
55.870989,37.412694,7
55.828723,37.415627,7
55.829774,37.40879,7
55.832001,37.397972,7
55.828407,37.415191,7
55.258826,37.094771,2
55.263749,37.107676,2
55.579997,37.240076,9
55.391077,37.229296,2
55.38607,37.415203,9
55.752225,37.574303,6
55.747864,37.575898,6
55.7439,37.574532,6
55.720329,37.573028,6
55.698357,37.938769,8
55.665583,37.741163,0
55.906345,37.537611,3
55.662795,37.508487,1
55.666852,37.582329,6
55.63714,37.456434,1
55.643792,37.558462,11
55.641968,37.552201,11
55.581858,37.638083,0
55.640533,37.618161,0
55.641176,37.619105,0
55.603787,37.66869,0
55.631089,37.750006,0
55.841426,37.371751,7
55.842391,37.58496,3
55.726111,37.670214,4
56.00009,37.193681,5
55.728843,37.547437,6
55.656089,37.395312,1
55.798907,37.557851,3
55.866499,37.663197,10
55.698544,37.460895,1
55.779966,37.578124,6
55.679462,37.84976,8
55.67985,37.848173,8
55.702542,37.928576,8
55.697743,37.805357,8
55.548734,37.52347,11
55.756439,37.614586,6
55.727202,37.785303,8
55.801122,37.743941,4
55.660495,37.415107,1
55.750448,37.566961,6
55.729248,37.476682,1
55.772817,37.430594,7
55.772729,37.430705,7
55.742027,37.371322,1
55.757856,37.369096,7
55.714942,37.395671,1
55.705512,37.415129,1
55.576755,37.591881,11
55.831232,37.572994,3
55.819304,37.523539,3
55.800162,37.635837,10
55.840251,37.663049,10
55.894073,37.69782,10
55.848702,37.673642,10
55.77774,37.369557,7
55.856282,37.396209,7
55.586082,37.472356,11
55.617413,37.385706,1
55.60928,37.356351,9
55.469394,36.926934,2
55.53339,37.219249,9
55.735261,37.644547,4
55.759609,37.525062,6
55.69549,37.620597,6
55.616085,37.714532,0
55.70028,37.919438,8
55.671171,37.836648,8
55.64716,37.745234,0
55.701346,37.569144,6
55.58253,37.566582,11
55.582452,37.566582,11
55.590022,37.535635,11
55.889983,37.499939,3
55.774435,37.842715,8
55.91084,37.580309,3
55.766485,37.794348,8
55.767191,37.796196,8
55.798,37.727943,4
55.890369,37.710213,10
55.878233,37.433938,7
55.658008,37.518751,1
55.602934,37.664508,0
55.612337,37.494613,11
55.663531,37.436406,1
55.851702,37.395287,7
55.579227,37.639163,0
55.80852,37.497511,3
55.807873,37.501182,3
55.891412,37.494474,3
55.816193,37.520433,3
55.587926,37.54326,11
55.809528,37.388986,7
55.827815,37.394519,7
55.852447,37.393778,7
55.875963,37.427106,7
55.495268,37.329432,9
55.573603,37.68019,0
55.759624,37.611163,6
55.488529,37.324657,9
55.619774,37.686054,0
55.767861,37.525175,6
55.716931,37.407486,1
55.717852,37.411252,1
55.715747,37.399728,1
55.628226,37.515836,11
55.634685,37.34664,9
55.818691,37.734912,4
55.744896,37.800538,8
55.813587,37.743969,4
55.737441,37.522124,6
55.809632,37.747321,4
55.824433,37.717693,10
55.827097,37.711042,10
55.899105,37.398892,7
55.566196,37.575006,11
55.839456,37.671065,10
55.609802,37.709963,0
55.669214,37.662328,0
55.796528,37.715133,4
55.729021,37.807458,8
55.640598,37.46008,1
55.651468,37.549792,11
55.970256,37.163046,5
55.969982,37.161061,5
55.621495,37.726773,0
55.540797,37.489051,11
55.691099,37.820548,8
55.984162,37.153533,5
55.983937,37.15227,5
55.68927,37.570067,6
55.770234,37.811737,8
55.710948,37.681999,4
55.537686,37.464774,11
55.620938,37.712099,0
55.634229,37.810051,8
55.625983,37.616362,0
55.785456,37.663341,4
55.87853,37.73341,10
55.788813,37.659415,4
55.55996,37.437173,11
55.777924,37.512761,3
55.674631,37.422725,1
55.775618,37.484039,3
55.775312,37.482266,3
55.8955,37.663299,10
55.770348,37.369013,7
55.765979,37.37554,7
55.70475,37.401996,1
55.733205,37.713277,4
55.566202,37.449993,11
55.539541,37.399757,9
55.544129,37.41115,9
55.54747,37.419657,9
55.535554,37.392454,9
55.527276,37.388919,9
55.519854,37.3789,9
55.516282,37.366036,9
55.638276,37.459512,1
55.635009,37.464919,1
55.511823,37.355783,9
55.784652,37.369933,7
55.74977,37.533192,6
55.628217,37.51704,11
55.750498,37.707763,4
55.892769,37.673258,10
55.712549,37.83299,8
55.746247,37.748091,4
55.749843,37.741333,4
55.745092,37.749596,4
55.757256,37.558483,6
55.756296,37.559068,6
55.547055,37.585931,11
55.745714,37.558167,6
55.682396,37.416381,1
55.756965,37.746829,4
55.798304,37.345459,7
55.888582,37.713548,10
55.757828,37.369232,7
55.737873,37.569258,6
55.912069,37.39014,7
55.871184,37.639239,10
55.59163,37.529475,11
55.693298,37.491113,1
55.694781,37.494152,1
55.798548,37.343293,7
55.665853,37.768777,0
55.774977,37.835042,8
55.777245,37.508266,3
55.659532,37.514102,1
55.785504,37.663508,4
55.747132,37.675709,4
55.692846,37.537166,6
55.735538,37.813998,8
55.687097,37.427701,1
55.687763,37.429905,1
55.858525,37.584146,3
55.860048,37.494965,3
55.87457,37.527326,3
55.874497,37.525846,3
55.875333,37.525749,3
55.707226,37.421027,1
55.912222,37.544235,3
55.815872,37.465017,7
55.71131,37.820504,8
55.689557,37.529379,6
55.597884,37.412697,1
55.832152,37.399034,7
55.830002,37.408956,7
55.540181,37.488168,11
55.581894,37.681501,0
55.568867,37.576042,11
55.99167,37.218965,5
55.731567,37.489702,1
55.706446,37.757003,8
55.818856,37.497783,3
55.826405,37.711927,10
55.838588,37.673243,10
55.74867,37.880354,8
55.808428,37.775513,8
55.744885,37.856237,8
55.766465,37.521607,6
55.753411,37.646959,4
55.731142,37.861113,8
55.784972,37.370204,7
55.874891,37.406648,7
55.882553,37.406162,7
55.883667,37.405354,7
55.888939,37.403479,7
55.875354,37.405589,7
55.745969,37.814314,8
55.758088,37.751573,4
55.75881,37.819417,8
55.809267,37.776785,8
55.547982,37.521013,11
55.893744,37.521753,3
55.621772,37.507827,11
55.621063,37.507457,11
55.61717,37.502747,11
55.851557,37.452507,7
55.617224,37.502331,11
55.576833,37.589413,11
55.651219,37.506072,1
55.813905,37.798255,8
55.82021,37.797933,8
55.865615,37.475713,3
55.579476,37.59612,11
55.586681,37.482104,11
55.548458,37.354799,9
55.39416,37.272698,9
55.554251,37.34378,9
55.444948,37.13936,2
55.560427,37.318401,9
55.678981,37.6248,6
55.566367,37.298443,9
55.576738,37.293526,9
55.573068,37.295591,9
55.581414,37.285205,9
55.413712,37.216246,2
55.581719,37.270073,9
55.394023,37.272675,9
55.813451,37.59636,10
55.577647,37.251798,9
55.413601,37.216089,2
55.44485,37.139228,2
55.541882,37.370131,9
55.536095,37.377888,9
55.579584,37.446655,11
55.605812,37.533691,11
55.573581,37.454261,11
55.573288,37.455262,11
55.576486,37.449886,11
55.680955,37.624492,6
55.575205,37.452282,11
55.608157,37.394749,1
55.680174,37.534117,6
55.720517,37.699201,4
55.721146,37.699123,4
55.505625,37.341816,9
55.494359,37.331638,9
55.488447,37.326633,9
55.483807,37.322062,9
55.459949,37.297261,9
55.423831,37.269906,9
55.416321,37.261709,9
55.41153,37.256252,9
55.756617,37.832235,8
55.775471,37.476268,7
55.774225,37.482564,3
55.772205,37.493521,3
55.770792,37.502165,6
55.768739,37.51654,6
55.767503,37.526437,6
55.765069,37.548363,6
55.768873,37.517563,6
55.4183,37.263267,9
55.436983,37.284667,9
55.443825,37.289282,9
55.460913,37.297345,9
55.484786,37.322411,9
55.496868,37.332544,9
55.512666,37.357005,9
55.524232,37.385135,9
55.694389,37.425213,1
55.571922,37.598382,11
55.772862,37.590248,6
55.77365,37.585781,6
55.74685,37.576223,6
55.84493,37.424306,7
55.781066,37.742993,4
55.976685,37.169353,5
55.80414,37.420568,7
55.668312,37.591356,6
55.804306,37.386254,7
55.63303,37.619486,0
55.574302,37.567524,11
55.573816,37.566005,11
55.780856,37.669175,4
55.624082,37.754787,0
55.621653,37.728533,0
55.733415,37.711401,4
55.791985,37.549993,3
55.661593,37.740668,0
55.758196,37.598139,6
55.619642,37.714394,0
55.746263,37.750527,4
55.761633,37.747751,4
55.761646,37.747425,4
55.750828,37.696824,4
55.745736,37.699447,4
55.636394,37.45503,1
55.852551,37.451806,7
55.761999,37.771499,8
55.60563,37.535606,11
55.601964,37.721774,0
55.729045,37.492697,1
55.694419,37.576931,6
55.702517,37.849841,8
55.869616,37.665424,10
55.910876,37.573081,3
55.845831,37.644655,10
55.846281,37.637374,10
55.84681,37.629601,10
55.846504,37.630745,10
55.845844,37.639165,10
55.845512,37.646223,10
55.893734,37.523135,3
55.840926,37.664412,10
55.704773,37.689424,4
55.70405,37.689942,4
55.781404,37.668758,4
55.754533,37.817241,8
55.701042,37.626376,6
55.707275,37.621416,6
55.600886,37.72186,0
55.613546,37.744271,0
55.663669,37.57977,6
55.663982,37.578114,6
55.700479,37.93323,8
55.909001,37.554971,3
55.728229,37.473594,1
55.89293,37.703334,10
55.736852,37.521725,6
55.62839,37.427522,1
55.762065,37.842774,8
55.557734,37.333823,9
55.724244,37.60515,6
55.78098,37.633144,4
55.799459,37.635166,10
55.824301,37.602446,10
55.836784,37.65792,10
55.704477,37.7314,4
55.67919,37.595593,6
55.698196,37.500287,1
55.611566,37.287371,9
55.624575,37.710278,0
55.809973,37.782698,8
55.85896,37.620931,10
55.868972,37.664375,10
55.758902,37.612459,6
55.870334,37.664576,10
55.81968,37.639452,10
55.798833,37.799245,8
55.762655,37.73525,4
55.763349,37.734015,4
55.795381,37.709477,4
55.811071,37.812699,8
55.771345,37.820528,8
55.696446,37.805023,8
55.690284,37.620626,6
55.595378,37.603686,11
55.623683,37.711412,0
55.594302,37.602267,11
55.771486,37.819777,8
55.67332,37.626417,0
55.907722,37.542984,3
55.739166,37.585404,6
55.703677,37.731645,4
55.709375,37.852372,8
55.810423,37.810752,8
55.611373,37.716594,0
55.659804,37.563263,6
55.687963,37.603265,6
55.744533,37.572117,6
55.642129,37.35744,1
55.747001,37.494038,1
55.728267,37.493836,1
55.81312,37.392564,7
55.862956,37.567162,3
55.788448,37.483445,3
55.611588,37.720997,0
55.694017,37.536716,6
55.807621,37.571165,3
55.82317,37.558607,3
55.610632,37.717908,0
55.640735,37.620267,0
55.843497,37.438803,7
55.50938,37.24951,9
55.855315,37.683054,10
55.861034,37.584507,3
55.712383,37.66567,4
55.751267,37.625239,6
55.860656,37.69154,10
55.861188,37.693014,10
55.73481,37.442638,1
55.871081,37.711929,10
55.729133,37.66195,4
55.815177,37.470095,7
55.897362,37.586832,3
55.747737,37.639883,4
55.730771,37.67375,4
55.87335,37.547355,3
55.913333,37.590833,3
55.83701,37.382253,7
55.835818,37.384136,7
55.972898,37.182725,5
55.721761,37.449666,1
55.730004,37.674796,4
55.707331,37.746914,4
55.912047,37.544361,3
55.723677,37.692514,4
55.830416,37.394519,7
55.710185,37.663641,4
55.880558,37.451658,7
55.70409,37.64699,4
55.832121,37.487218,3
55.683936,37.655141,0
55.800157,37.533709,3
55.716415,37.403593,1
55.743592,37.533987,6
55.669568,37.430394,1
55.665717,37.659651,0
55.764961,37.537664,6
55.639045,37.688297,0
55.764669,37.540844,6
55.636521,37.748828,0
55.704861,37.615122,6
